_id,username,password,serialNumber,fullName,roomNumber,branch,batch,gender,mobileNumber,enrollmentNumber
66bc893e69f8defd44918e122,Michael92,GfHOkypu2n8eCu2,583,Johnnie Kirlin,31,Electrical,2023,Male,4417693492,1661
66bc91a7880716790969d962,Hiram.Dickens2,M6mjlpMwEuDa6cG,584,Daniel Haag,7,Computer Science,2024,Female,2147300821,1347
66bc91b6880716790969d86c,Kendall.Lehner40,9sIvSJc1Cx7NphV,585,Sabrina Heller,38,Civil,2022,Male,9469177838,6913
66bc91d4880716790969d87a,Jan-50,HIysQ6m49nGlOi6,586,Wallace Turner,86,Civil,2018,Female,2829410590,6439
66bd136a86f72995c6a81382,Jedidiah.Braun77,sZDz2wCRC14I91S,587,Courtney Thompson,75,Computer Science,2021,Male,6934853167,5856
66be17ccf1da91111c169d168,Emilio.Cole,Ae5psdmlJTkGmk2,588,Loretta O'Connell,32,Civil,2022,Female,7705065085,1325
66bc893e69f8defd44918e123,Juliana.Mayert72,lIgu1g6Y4NJBk16,589,Sadie Hauck DVM,25,Civil,2015,Male,9805567726,7742
66bc91a7880716790969d963,Reva_Casper,b2Sd3i0ZIw9Rrfz,590,Cesar Schaefer,37,Mechanical,2010,Female,6073599242,9854
66bc91b6880716790969d86c,Donnie.Koelpin62,CnvO3CMsl9EbF0G,591,Jessie Pfannerstill,39,Mechanical,2018,Male,5283021496,9325
66bc91d4880716790969d87a,Micaela_Reilly,6v8c9x9YQDZO1ZW,592,Darrel Mosciski,85,Computer Science,2012,Female,3124014237,5384
66bd136a86f72995c6a81383,Tyrese25,7lrdXZj05bme2K_,593,Jackie Bogan IV,46,Civil,2022,Male,4035833515,5385
66be17ccf1da91111c169d169,Joshuah_Block,oC4T5i6OSk9N3rH,594,Theodore Bayer,99,Civil,2017,Female,7139814370,7962
66bc893e69f8defd44918e124,Lorna22,EBVQWnWyPcPJqq7,595,Ramona Kling,63,Computer Science,2015,Male,44442697,3929
66bc91a7880716790969d964,Jasmin89,pKUMiee59E3GODz,596,Maggie Gulgowski,85,Electrical,2020,Female,1311251711,1058
66bc91b6880716790969d86c,Pink.Walker,vORVJGQSpcsb3xr,597,Hugh West III,30,Mechanical,2017,Male,4840627395,4396
66bc91d4880716790969d87a,Okey_Monahan,7bHtwko09mFUIr_,598,Stewart Rowe,61,Civil,2019,Female,7356438911,5968
66bd136a86f72995c6a81384,Tyrique76,30SAlprdEJlGkAZ,599,Lawrence Ullrich,61,Mechanical,2011,Male,597988024,6406
66be17ccf1da91111c169d170,Dallas_Donnelly,4MwxOT03gIjWDY1,600,Dominic Brown III,91,Electrical,2015,Female,2298174798,3686
